date,id,calibration
2024-10-28,7006,69121.91086714127
2024-10-28,6239,69456.31053384805
2024-10-28,7288,69638.07702395324
2024-10-28,7200,70303.67101622443
2024-10-28,6811,72839.63759225019
2024-10-28,6845,71235.83948046027
2024-10-28,7256,76850.62312915176
2024-10-28,6430,102232.6065976848
2024-10-28,7196,70845.8987670455
2024-10-28,6367,67152.62718563463
2024-10-28,6731,72744.92842737671
2024-10-28,7037,64318.77775086528
2024-10-28,6372,67727.12337018634
2024-10-28,7279,71134.91865556374
2024-10-28,6568,71018.05909027607
2024-10-28,7050,56090.69990827606
2024-10-28,6623,66652.5767518664
2024-10-28,7198,137488.3866457669
2024-10-28,6524,67928.47254320665
2024-10-28,7130,62238.59252280662
2024-10-28,6918,73612.36066346696
2024-10-28,6581,70431.38690032705
2024-10-28,7109,63515.50547157546
2024-10-28,7083,69376.8478446302
2024-10-28,7007,68845.27081699297
2024-10-28,6884,75665.4383739055
2024-10-28,6427,72812.35443204394
2024-10-28,6320,72773.56726328461
2024-10-28,7033,72055.30122881041
2024-10-28,7180,56842.93915469079
2024-10-28,6552,72474.69604819654
2024-10-28,6888,72150.63684331029
2024-10-28,6387,70497.02339820078
2024-10-28,6757,54091.80901290823
2024-10-28,6358,73730.65892676049
2024-10-28,6718,61990.82135488922
2024-10-28,6756,61653.1974392296
2024-10-28,6101,77756.46242017916
2024-10-28,6054,67407.7791352626
2024-10-28,6402,70255.15867236478
2024-10-28,6773,64959.26072385636
2024-10-28,6909,71529.0074166663
2024-10-28,6919,70622.88689282727
2024-10-28,6932,69042.68350877111
2024-10-28,6533,70564.64814375131
2024-10-28,6213,70068.93750572251
2024-10-28,6384,71326.44268683848
2024-10-28,7032,65841.39480200563
2024-10-28,6564,73904.14059239737
2024-10-28,7208,70270.01698062533
2024-10-28,7222,97402.09596867397
2024-10-28,6429,69381.63743585702
2024-10-28,6392,97980.2872627646
2024-10-28,6784,69223.65697832772
2024-10-28,6851,64211.59783418034
2024-10-28,6395,71201.00653387609
2024-10-28,7104,70813.62538765137
2024-10-28,7239,147562.51970979266
2024-10-28,6866,70522.62360500444
2024-10-28,6390,70962.98865591954
2024-10-28,6526,65358.49006595852
2024-10-28,6536,57403.00203003982
2024-10-28,7039,69834.33415568108
2024-10-28,7150,72451.09222957186
2024-10-28,6968,68426.60826344728
2024-10-28,6618,71342.43880277345
2024-10-28,6715,70200.63111115969
2024-10-28,6364,69655.25004788983
2024-10-28,6926,74678.01869144407
2024-10-28,7226,69574.94130933855
2024-10-28,7238,73309.31370119765
2024-10-28,6957,71105.23362642055
2024-10-28,6993,66646.37519689012
2024-10-28,6838,68349.40577048917
2024-10-28,6267,69540.44647538208
2024-10-28,6042,74209.80118106233
2024-10-28,6560,71742.00322636835
2024-10-28,7087,75899.49999183277
2024-10-28,6662,71114.02365187672
2024-10-28,7268,68521.76423998302
2024-10-28,6553,51872.220098584665
2024-10-28,6342,70397.76322105965
2024-10-28,6631,70399.96186776843
2024-10-28,6317,70349.78447408407
2024-10-28,6885,70724.10204940334
2024-10-28,6232,78245.03012606353
2024-10-28,7000,75200.99472851558
2024-10-28,6648,73432.84998667715
2024-10-28,7246,71568.94307001472
2024-10-28,6891,62552.70754174492
2024-10-28,6334,73609.93274353178
2024-10-28,6535,68776.31170825413
2024-10-28,6368,68176.19550290341
2024-10-28,7202,73268.85753086154
2024-10-28,7056,72481.07759537602
2024-10-28,6985,71237.68897641245
2024-10-28,7010,69523.0839919542
2024-10-28,6924,70236.06372048156
2024-10-28,7025,70387.92311731174
2024-10-28,6441,71178.46110701113
2024-10-28,7280,69222.21939966251
2024-10-28,7175,69633.47188790246
2024-10-28,7282,70752.14708155913
2024-10-28,6842,69842.39169574859
2024-10-28,6477,74896.96927430858
2024-10-28,6088,70367.58748405782
2024-10-28,6927,77762.97486371802
2024-10-28,6764,64409.95043813453
2024-10-28,6493,65901.71815101297
2024-10-28,6494,70527.08489120506
2024-10-28,6687,73504.48582098112
2024-10-28,6385,70208.97387881501
2024-10-28,7003,72278.01453381231
2024-10-28,6971,72353.41852942471
2024-10-28,6498,70586.77843176431
2024-10-28,6599,72464.83262998227
2024-10-28,6830,73088.84553464685
2024-10-28,6663,71983.0138648317
2024-10-28,6492,77364.53539917785
2024-10-28,6785,53939.42482667559
2024-10-28,6877,71589.87833827347
2024-10-28,7283,69081.53881653436
2024-10-28,6624,57408.94452110859
2024-10-28,6974,67561.50018303428
2024-10-28,6833,74934.67422708633
2024-10-28,7291,54213.76504127972
2024-10-28,6510,73629.31041178196
2024-10-28,6936,49550.64555966446
2024-10-28,6588,74597.0492519969
2024-10-28,6313,70715.14635196401
2024-10-28,6509,70939.84502470061
2024-10-28,6411,61909.5647073209
2024-10-28,7173,56749.75752193074
2024-10-28,7287,70032.46905442924
2024-10-28,7105,78690.00953890073
2024-10-28,6507,69698.72800267364
2024-10-28,6318,70353.77552585247
2024-10-28,7117,67711.15841867705
2024-10-28,7030,70048.38136084416
2024-10-28,7038,76029.8032592199
2024-10-28,7272,73932.13327353395
2024-10-28,6246,68393.87213256877
2024-10-28,6504,68266.43780409273
2024-10-28,7014,72438.5668706735
2024-10-28,6505,71794.77264884468
2024-10-28,6425,61197.01538358837
2024-10-28,6567,70967.61101455058
2024-10-28,6875,71060.30714839912
2024-10-28,7157,71560.19436197828
2024-10-28,6559,69912.24249107279
2024-10-28,6332,70200.78329258227
2024-10-28,6762,68479.14263814477
2024-10-28,7206,76115.34533712328
2024-10-28,7067,74451.10197667255
2024-10-28,6726,71678.40598852874
2024-10-28,7249,63735.845569165904
2024-10-28,6619,68849.14514396741
2024-10-28,6630,69547.42731997474
2024-10-28,6717,73630.52945452856
2024-10-28,6380,54207.59333956602
2024-10-28,7149,72560.25083032608
2024-10-28,6072,71382.07748544274
2024-10-28,6767,71129.11408349828
2024-10-28,6563,70626.03857237901
2024-10-28,6872,61011.08721925065
2024-10-28,6629,73899.2131607093
2024-10-28,6714,69950.90346607893
2024-10-28,7066,63492.86427539568
2024-10-28,6844,69342.91515442336
2024-10-28,6815,66975.69676700621
2024-10-28,7201,68438.54375219706
2024-10-28,7184,65169.74407272028
2024-10-28,6953,62341.28668227927
2024-10-28,7295,69039.91526059942
2024-10-28,6393,69702.59688041547
2024-10-28,7054,68583.7805996493
2024-10-28,6423,70779.70921932592
2024-10-28,6900,69798.82712376484
2024-10-28,6574,70463.88173790237
2024-10-28,7267,77570.94680555662
2024-10-28,7016,70748.70898991368
2024-10-28,6480,75067.23101674694
2024-10-28,7042,75055.16769868766
2024-10-28,6689,71947.46512096746
2024-10-28,7224,73364.35534700881
2024-10-28,6727,66800.15715260795
2024-10-28,6603,69172.60956678797
2024-10-28,6328,71628.78198009807
2024-10-28,6245,69452.96104920682
2024-10-28,6669,69620.04727333906
2024-10-28,7165,59428.83411695738
2024-10-28,6561,70181.92159651287
2024-10-28,6590,74197.96242860737
2024-10-28,7106,70771.4234654994
2024-10-28,6330,63146.112921417334
2024-10-28,6787,68495.54476105882
2024-10-28,7011,69306.37648072533
2024-10-28,6722,64078.3732228039
2024-10-28,6357,68667.34532311952
2024-10-28,7269,71969.05397288201
2024-10-28,7244,74449.59532544001
2024-10-28,6863,70431.91216378265
2024-10-28,6454,75612.2580187152
2024-10-28,6514,70430.67323145289
2024-10-28,6923,69746.85430695707
2024-10-28,7080,65991.76330234192
2024-10-28,6944,85895.07529208774
2024-10-28,7147,67645.93308377247
2024-10-28,6488,69254.57732817314
2024-10-28,7145,69632.65135500231
2024-10-28,6951,71611.10704101625
2024-10-28,6382,72629.86644461259
2024-10-28,7134,72695.04090704804
2024-10-28,6745,56549.82647480614
2024-10-28,6447,69098.73024053483
2024-10-28,7139,73070.02710414377
2024-10-28,6966,72874.62717471995
2024-10-28,6896,70396.99393951168
2024-10-28,6911,71710.46468651606
2024-10-28,6812,67764.0024150511
2024-10-28,6960,76607.04929612625
2024-10-28,7211,69444.6213814635
2024-10-28,7091,72997.05479940436
2024-10-28,7131,69548.59904094398
2024-10-28,6841,69725.72697223505
2024-10-28,7098,63970.75928157175
2024-10-28,6856,70267.2592824736
2024-10-28,6577,70617.08197511875
2024-10-28,7183,70821.4593263368
2024-10-28,7092,75907.0374609568
2024-10-28,7245,70146.74066370215
2024-10-28,6674,71282.12480427384
2024-10-28,6087,72657.29394232295
2024-10-28,6799,70164.64094029237
2024-10-28,6925,73087.86774407004
2024-10-28,6755,56199.030723673975
2024-10-28,6410,58994.20404929395
2024-10-28,6602,58525.6664398845
2024-10-28,7172,60190.738169191616
2024-10-28,6948,76398.43439425655
2024-10-28,6636,73822.91149427314
2024-10-28,6835,75066.41963295292
2024-10-28,6644,70941.71578434283
2024-10-28,7225,70132.85745964177
2024-10-28,6780,70335.27273283426
2024-10-28,6818,68097.14616874402
2024-10-28,6331,66727.84135285101
2024-10-28,6043,71921.96105063191
2024-10-28,6952,66392.53012475315
2024-10-28,6516,73037.45392518367
2024-10-28,6846,73592.33638680898
2024-10-28,7253,73859.28392411042
2024-10-28,6829,69347.6802773849
2024-10-28,6558,70429.3213232452
2024-10-28,6443,74605.09917724303
2024-10-28,6969,70756.38694783744
2024-10-28,6649,77571.08208001613
2024-10-28,7125,69884.70231655354
2024-10-28,6675,71896.69560326639
2024-10-28,6534,70706.46149159771
2024-10-28,6798,84675.10604422253
2024-10-28,6569,63357.575098439425
2024-10-28,6420,72834.89190901148
2024-10-28,6519,69990.72248664137
2024-10-28,6858,67856.57035848712
2024-10-28,7081,73434.32962629736
2024-10-28,7170,65335.839495588385
2024-10-28,6801,59577.17708937715
2024-10-28,7223,70298.79827358793
2024-10-28,7144,74890.35967694079
2024-10-28,6438,70251.34938879425
2024-10-28,6774,66451.68116136511
2024-10-28,6977,58159.1727217463
2024-10-28,6664,78221.77183574864
2024-10-28,7034,69489.33884633836
2024-10-28,7141,70781.61243630748
2024-10-28,7254,70531.09914186549
2024-10-28,6366,70080.90495110565
2024-10-28,6580,69254.27474085099
2024-10-28,6538,57197.208497183005
2024-10-28,6525,73322.65368426083
2024-10-28,6887,65209.62004050659
2024-10-28,6323,71546.85799984889
2024-10-28,6942,65531.63628391745
2024-10-28,6956,65636.34900911532
2024-10-28,6616,78155.8797735028
2024-10-28,7231,68996.62335414047
2024-10-28,6388,75289.61734419265
2024-10-28,6789,70158.02715258916
2024-10-28,6831,80354.24141987729
2024-10-28,6826,68403.29726145421
2024-10-28,6852,67191.31705407766
2024-10-28,6601,70996.63004546371
2024-10-28,6967,70302.81051934075
2024-10-28,7020,75289.86313180946
2024-10-28,7070,73474.27773605484
2024-10-28,6632,71411.16032325874
2024-10-28,6747,60400.570266144234
2024-10-28,6476,69366.77493756944
2024-10-28,7227,73314.19906351072
2024-10-28,6517,73274.78174318705
2024-10-28,6482,74170.54580060857
2024-10-28,6272,71038.33785246275
2024-10-28,7102,72003.55855938072
2024-10-28,6723,56773.997802609454
2024-10-28,6759,59641.26793657193
2024-10-28,6861,70629.59133987992
2024-10-28,7171,58262.05310739515
2024-10-28,6777,61028.68319371847
2024-10-28,7220,70194.84729151172
2024-10-28,7205,72156.22618623385
2024-10-28,7155,71236.94865882157
2024-10-28,6304,71043.3008836962
2024-10-28,7248,72918.45861473965
2024-10-28,7101,71823.47464412716
2024-10-28,7040,66431.30157943662
2024-10-28,6432,69487.65809936982
2024-10-28,6565,75138.67327244248
2024-10-28,7073,73004.7529039242
2024-10-28,6445,70478.6851038572
2024-10-28,6094,73786.7370226832
2024-10-28,6594,72620.47571236381
2024-10-28,6523,70840.02847250093
2024-10-28,6487,71997.06011399443
2024-10-28,6396,71466.90144097786
2024-10-28,6788,69195.82424919271
2024-10-28,6696,71165.0836687284
2024-10-28,6583,64328.16908494597
2024-10-28,6370,68471.06195134445
2024-10-28,6400,69241.05477632367
2024-10-28,6873,69445.85746021791
2024-10-28,6733,63326.67189083102
2024-10-28,6508,71834.83251518731
2024-10-28,7108,70766.42185497236
2024-10-28,6921,73261.30339659806
2024-10-28,6635,71531.57959528897
2024-10-28,7216,70003.03447978022
2024-10-28,6959,66532.48948394225
2024-10-28,6544,68947.77552083817
2024-10-28,7188,69293.56413600763
2024-10-28,6639,63140.644872748104
2024-10-28,7052,68387.42760242014
2024-10-28,6754,59980.685633301306
2024-10-28,6540,70930.23679267605
2024-10-28,6750,70489.11337000798
2024-10-28,7069,69053.5693187176
2024-10-28,6297,69067.69145206633
2024-10-28,6758,53189.35251097195
2024-10-28,6546,70020.09791459823
2024-10-28,7008,71072.14458195074
2024-10-28,6485,51100.06507984161
2024-10-28,6761,69074.25494167698
2024-10-28,6506,74107.02133794573
2024-10-28,6428,77281.15453878317
2024-10-28,6597,74734.39113898203
2024-10-28,7062,61500.18537342359
2024-10-28,7129,69940.1816481237
2024-10-28,6547,69286.9815131449
2024-10-28,7021,70847.11676824738
2024-10-28,6600,71271.48417893673
2024-10-28,6894,67390.74349258396
2024-10-28,6800,66827.57046269259
2024-10-28,7078,50453.16201532437
2024-10-28,6679,71822.28262616649
2024-10-28,6661,70130.36507754808
2024-10-28,6475,70961.67756885166
2024-10-28,6418,76696.55864754731
2024-10-28,6930,72390.23260151347
2024-10-28,6398,84403.93450688056
2024-10-28,6869,70995.19023570126
2024-10-28,6496,69285.48953927742
2024-10-28,6817,73521.36423773399
2024-10-28,6413,70987.82134766052
2024-10-28,6251,63188.67408997421
2024-10-28,7197,70024.48338161029
2024-10-28,6307,68796.79015981138
2024-10-28,6562,72230.21541325553
2024-10-28,7035,69279.67371170485
2024-10-28,7289,71864.18617699844
2024-10-28,6575,53635.5365368546
2024-10-28,6994,79403.95024602619
2024-10-28,7127,68622.61781248188
2024-10-28,7292,70673.53905917061
2024-10-28,7207,74600.31353386756
2024-10-28,7156,69333.68460417459
2024-10-28,7135,72077.14507885766
2024-10-28,6325,69891.0132594046
2024-10-28,6882,69758.67597741778
2024-10-28,7111,66780.83754505056
2024-10-28,7281,69591.98657103104
2024-10-28,6970,72308.37114485525
2024-10-28,6360,68163.85611062637
2024-10-28,7241,59486.49869918461
2024-10-28,7049,65277.23619814291
2024-10-28,7031,68252.64472377613
2024-10-28,7158,72391.89724373355
2024-10-28,6779,66378.8195737807
2024-10-28,6582,68356.3613639662
2024-10-28,6941,68558.92116101709
2024-10-28,6849,62524.283539491364
2024-10-28,7068,69140.93503238895
2024-10-28,6813,69841.09594576743
2024-10-28,6898,70717.17603966163
2024-10-28,7214,68829.8446244882
2024-10-28,7100,59338.36349106292
2024-10-28,7159,79691.72692652373
2024-10-28,6379,73054.20659000328
2024-10-28,6753,54239.18554913947
2024-10-28,6451,70849.14308143411
2024-10-28,6931,59880.072829352874
2024-10-28,7115,70982.3944501494
2024-10-28,6586,72490.11204979221
2024-10-28,6734,64199.39145186439
2024-10-28,7095,74228.22126869523
2024-10-28,6775,74882.008035018
2024-10-28,6686,71281.10555252996
2024-10-28,6832,74452.3560543197
2024-10-28,7193,72429.04154114559
2024-10-28,6695,72798.008529118335
2024-10-28,7113,57145.221401060786
2024-10-28,7236,72989.07911689444
2024-10-28,6299,65094.10710321505
2024-10-28,7107,65885.33695297617
2024-10-28,6834,74509.47172373936
2024-10-28,6503,65675.0467327169
2024-10-28,7240,71874.79273316597
2024-10-28,6453,72526.88873305918
2024-10-28,7278,82513.86918941306
2024-10-28,7261,69582.51698615552
2024-10-28,6741,68401.36424389339
2024-10-28,6435,71657.17627719107
2024-10-28,7085,73954.6518831886
2024-10-28,6548,69154.49455726547
2024-10-28,7187,62002.344432859776
2024-10-28,6298,61227.69704558432
2024-10-28,7116,73243.98011045279
2024-10-28,6928,73786.07335868815
2024-10-28,6641,65589.6433099812
2024-10-28,6655,69371.78894174122
2024-10-28,7076,70266.77792100566
2024-10-28,7122,74129.4856149134
2024-10-28,6424,70337.0378953328
2024-10-28,6531,67457.60766779067
2024-10-28,6554,50635.083717607
2024-10-28,7060,73342.49327427975
2024-10-28,6515,72402.63434362752
2024-10-28,6854,71843.58672725406
2024-10-28,6225,66038.09513720145
2024-10-28,6860,70926.83077311568
2024-10-28,7086,75968.05973582467
2024-10-28,6634,69445.79740468382
2024-10-28,6719,66837.24187225038
2024-10-28,6349,59096.50331896645
2024-10-28,6794,61294.130579899866
2024-10-28,7242,55594.264537550014
2024-10-28,6541,70892.36401194353
2024-10-28,6680,67701.4685646341
2024-10-28,6878,66538.3569278967
2024-10-28,6607,73690.83339291232
2024-10-28,6512,70755.74851256692
2024-10-28,7026,71142.7381792923
2024-10-28,6643,73616.00763489713
2024-10-28,7168,62626.966907002046
2024-10-28,6746,61620.322029573144
2024-10-28,6268,69954.7989136056
2024-10-28,6642,69330.25925857839
2024-10-28,6693,70251.41811458966
2024-10-28,6839,57359.622531620465
2024-10-28,6972,72215.16052956489
2024-10-28,6490,70646.86167291395
2024-10-28,6350,68644.79318320662
2024-10-28,6904,62121.693437145594
2024-10-28,6518,69878.15163485425
2024-10-28,7017,72130.11206956764
2024-10-28,6658,59833.82468971473
2024-10-28,7251,71606.34589560199
2024-10-28,6668,74452.36360801006
2024-10-28,6716,70955.59926812488
2024-10-28,7190,63697.70690563781
2024-10-28,7048,74485.99691448153
2024-10-28,6934,72500.20863280477
2024-10-28,6906,74611.3448687932
2024-10-28,7012,68002.41954246795
2024-10-28,6039,69121.02659616078
2024-10-28,7140,67908.16911906701
2024-10-28,7265,73126.54227448125
2024-10-28,7084,63795.83664669051
2024-10-28,7110,68462.58296620392
2024-10-28,6676,70588.79139452722
2024-10-28,7128,73344.64473869957
2024-10-28,6749,62410.42273177549
2024-10-28,6730,57958.15347849064
2024-10-28,6933,68650.07139709934
2024-10-28,7182,69029.2233102537
2024-10-28,6426,68773.6746577807
2024-10-28,6763,70967.82954234665
2024-10-28,6329,69287.39623284835
2024-10-28,6724,66987.54376846361
2024-10-28,6978,69144.65503921722
2024-10-28,6522,68329.7786069613
2024-10-28,7005,71362.16975230147
2024-10-28,6752,62970.79169042281
2024-10-28,7136,74287.62198573897
2024-10-28,6973,73615.26977998894
2024-10-28,6351,69278.42485414965
2024-10-28,6348,68217.41776869215
2024-10-28,6725,70172.13402826835
2024-10-28,7027,71425.22605770327
2024-10-28,7210,69092.90059444476
2024-10-28,7126,62765.08332459976
2024-10-28,6450,70200.15570645717
2024-10-28,6954,61717.12030252063
2024-10-28,6922,71770.5095139571
2024-10-28,6728,71491.16374393801
2024-10-28,6681,71919.2144198433
2024-10-28,7174,72380.86092152155
2024-10-28,6769,66481.67636599799
2024-10-28,7185,57612.703523420634
2024-10-28,7151,69124.62580386276
2024-10-28,6935,72518.13570504959
2024-10-28,7276,74711.26679810828
2024-10-28,6249,70516.42774983948
2024-10-28,6827,73513.62064390125
2024-10-28,6374,70552.33454164726
2024-10-28,7097,71012.20876601312
2024-10-28,6434,71591.50986699233
2024-10-28,6647,70384.02647568758
2024-10-28,6545,65725.17434337393
2024-10-28,6857,68452.00236243672
2024-10-28,6740,59041.488777467406
2024-10-28,7124,56631.74485252357
2024-10-28,6520,70631.14166527256
2024-10-28,6316,71200.69219705097
2024-10-28,7258,69733.46790978948
2024-10-28,6363,77637.091821819107
2024-10-28,7013,68531.39298841021
2024-10-28,6666,73968.54617317338
2024-10-28,6266,75143.0019890559
2024-10-28,7065,69624.6031404459
2024-10-28,6439,71776.12758166192
2024-10-28,6997,74383.63045680388
2024-10-28,6326,65701.30888553803
2024-10-28,6809,70223.58439030992
2024-10-28,7296,69397.26751858077
2024-10-28,6937,71612.60876352112
2024-10-28,6335,65994.2394761438
2024-10-28,7072,60846.82277058599
2024-10-28,6962,75802.82966954283
2024-10-28,6373,73385.31370371666
2024-10-28,6248,64846.07526438211
2024-10-28,6626,69960.1573360999
2024-10-28,6905,62273.20665639927
2024-10-28,7079,71047.94248566382
2024-10-28,6550,69303.63878889468
2024-10-28,6291,62643.957438966354
2024-10-28,7137,71157.31590732918
2024-10-28,6660,72381.2628758547
2024-10-28,6736,73080.46522928885
2024-10-28,6810,68975.16257212772
2024-10-28,6346,66754.01550974442
2024-10-28,6501,71250.42945151796
2024-10-28,7146,73112.34130178542
2024-10-28,7024,73229.29865045569
2024-10-28,7169,72889.87815653606
2024-10-28,6511,69971.82518257697
2024-10-28,7186,61114.97391625012
2024-10-28,6899,73260.70660942842
2024-10-28,7112,70421.46022135651
2024-10-28,6333,73394.04208689732
2024-10-28,6963,68885.89525618633
2024-10-28,6874,68791.58691049759
2024-10-28,6250,69739.77567165045
2024-10-28,6637,53211.53725081765
2024-10-28,6940,70763.71949164591
2024-10-28,7077,71955.62017760829
2024-10-28,7260,70309.9150472237
2024-10-28,7043,71988.78304284021
2024-10-28,6776,70297.13622828755
2024-10-28,7002,67154.81081740522
2024-10-28,7275,71443.82225725992
2024-10-28,6408,77237.44059935118
2024-10-28,6446,72951.11544685988
2024-10-28,6853,60264.74940951775
2024-10-28,6345,72439.21553997575
2024-10-28,6804,73153.7199899996
2024-10-28,6783,72674.9454051332
2024-10-28,6633,53137.37908463
2024-10-28,6659,56452.53998840319
2024-10-28,7064,70200.76567041654
2024-10-28,6389,71390.75877611895
2024-10-28,7047,95316.5391186454
2024-10-28,6571,70609.282989947
2024-10-28,6456,72838.37438316012
2024-10-28,6338,65459.88302770435
2024-10-28,7293,75438.4936638332
2024-10-28,7199,73068.03169462651
2024-10-28,7063,63380.80044838659
2024-10-28,6254,72088.70179803499
2024-10-28,7219,57337.01821721928
2024-10-28,6865,71493.52083494778
2024-10-28,6455,67442.27546156484
2024-10-28,6120,70265.20813463195
2024-10-28,7121,62538.33078191138
2024-10-28,6824,67400.77514036045
2024-10-28,6670,73149.68111233189
2024-10-28,6092,74457.11974994461
2024-10-28,6295,71854.36408792515
2024-10-28,6692,76898.75899913737
2024-10-28,6876,71266.40533656109
2024-10-28,6431,76276.69870758365
2024-10-28,6883,66626.65614850564
2024-10-28,6961,74228.08446635796
2024-10-28,6792,62921.62194767547
2024-10-28,7234,57043.78809386385
2024-10-28,6604,74201.43916241807
2024-10-28,7209,58396.03088155506
2024-10-28,6436,71751.62255108477
2024-10-28,6167,72786.09244916461
2024-10-28,6598,78235.60942303699
2024-10-28,7036,70936.9193134999
2024-10-28,6324,64523.21459195842
2024-10-28,6609,71460.57911512606
2024-10-28,7004,69199.46449545879
2024-10-28,6999,70286.80276636613
2024-10-28,6797,72827.61707791376
2024-10-28,7090,75177.18246269882
2024-10-28,6576,68852.42348713023
2024-10-28,6903,78100.28163067758
2024-10-28,7019,58957.677103489325
2024-10-28,6437,76464.0094286908
2024-10-28,6452,75537.19970816608
2024-10-28,6549,70411.20410545096
2024-10-28,6782,63642.534890145784
2024-10-28,6892,69328.53537964314
2024-10-28,6491,0
2024-10-28,6448,0
2024-10-28,6591,0
2024-10-28,6949,0
2024-10-28,7212,0
2024-10-28,7273,0
2024-10-28,7218,0
2024-10-28,7192,57380.33050593547
2024-10-29,6803,62686.5606962628
2024-10-29,7078,50620.70930126115
2024-10-29,6863,70573.27414014084
2024-10-29,6834,74241.5377766548
2024-10-29,7108,69863.4104333064
2024-10-29,6757,55422.25357670947
2024-10-29,6392,102223.24031506432
2024-10-29,6508,67449.08173962269
2024-10-29,6393,71047.62316447622
2024-10-29,7152,69194.91702901188
2024-10-29,7156,69879.04673459248
2024-10-29,7292,70552.14258095228
2024-10-29,6517,71801.90647484672
2024-10-29,6268,69959.68689361779
2024-10-29,6518,69876.13244442825
2024-10-29,6446,73618.43356028385
2024-10-29,6952,66375.96619862906
2024-10-29,6728,71679.129820904
2024-10-29,7280,68909.99001586446
2024-10-29,7083,69472.66752284228
2024-10-29,6447,69029.57446763132
2024-10-29,6559,70272.77830131553
2024-10-29,6504,68267.09474635459
2024-10-29,6773,64311.599925251074
2024-10-29,6372,67720.07887355097
2024-10-29,6680,67836.19587497484
2024-10-29,7189,63650.68250453451
2024-10-29,6692,76193.28887392221
2024-10-29,7081,74431.55199427337
2024-10-29,6944,85623.82399488846
2024-10-29,6323,69575.24181715274
2024-10-29,6249,70398.53824965989
2024-10-29,6382,72239.295206559
2024-10-29,7117,67421.2759205926
2024-10-29,6942,64340.40514395819
2024-10-29,7042,75174.83998042159
2024-10-29,6636,72920.38978424249
2024-10-29,7236,72835.02950776991
2024-10-29,6623,66681.92364538938
2024-10-29,7180,57529.00471145573
2024-10-29,7040,66452.8792741567
2024-10-29,6876,66832.55165663073
2024-10-29,7089,76009.96531541475
2024-10-29,6326,65660.78033761984
2024-10-29,6524,72205.79710826917
2024-10-29,6629,74036.3059593584
2024-10-29,6812,67835.34378102003
2024-10-29,6603,69295.76916435888
2024-10-29,7011,70059.11556410383
2024-10-29,7283,68582.1971638646
2024-10-29,6827,73419.01805957459
2024-10-29,7151,69747.60114814615
2024-10-29,6965,69640.97889675935
2024-10-29,6492,77697.41206720422
2024-10-29,6025,72831.57984464307
2024-10-29,6662,71039.02696362225
2024-10-29,6352,73837.05268605916
2024-10-29,6660,72655.02971379209
2024-10-29,6715,69447.37937406843
2024-10-29,6348,68357.67167960973
2024-10-29,6632,71401.73767089666
2024-10-29,7272,74360.33618362375
2024-10-29,6616,78910.83443014733
2024-10-29,7090,74833.97555213915
2024-10-29,6406,75688.28452055833
2024-10-29,6835,75428.38795993655
2024-10-29,6746,61390.43620837484
2024-10-29,6924,71343.5178709253
2024-10-29,6874,68878.25439764188
2024-10-29,6896,70417.66561218981
2024-10-29,6931,60975.38667476304
2024-10-29,6358,74159.58458012597
2024-10-29,7095,72605.30925102871
2024-10-29,6384,71314.83906752891
2024-10-29,6780,70373.00189397876
2024-10-29,6842,69992.27262231447
2024-10-29,6899,73238.47450557254
2024-10-29,6994,78917.6430024549
2024-10-29,7248,72927.94410034963
2024-10-29,6906,76865.16845076303
2024-10-29,7267,78020.03224944553
2024-10-29,6476,69623.30613295532
2024-10-29,6777,62354.184574001534
2024-10-29,6951,71342.20331757992
2024-10-29,6477,74629.64365934285
2024-10-29,7141,70949.79287837437
2024-10-29,6413,71206.04841161739
2024-10-29,6505,72111.96904656093
2024-10-29,7121,62130.03701449733
2024-10-29,6925,72815.51560887857
2024-10-29,6883,66706.02847359699
2024-10-29,6956,65719.6914736178
2024-10-29,7217,70156.25313978607
2024-10-29,7253,73742.14951270464
2024-10-29,6787,68501.23307666268
2024-10-29,6498,70029.80409884342
2024-10-29,6581,70248.67917188026
2024-10-29,6423,70719.42903660004
2024-10-29,6921,73611.42672291506
2024-10-29,6727,67251.22267331045
2024-10-29,6607,74078.79542161556
2024-10-29,6905,61912.966156304436
2024-10-29,6696,70962.00223392021
2024-10-29,6844,69377.21976189737
2024-10-29,6810,69104.08117079489
2024-10-29,6962,74579.65644017141
2024-10-29,6968,68672.18500919681
2024-10-29,7281,69259.24254617472
2024-10-29,7113,56490.53143635785
2024-10-29,6686,70825.84432795148
2024-10-29,6560,71089.33498509185
2024-10-29,6043,72513.04305572186
2024-10-29,6824,67310.06121739042
2024-10-29,6373,73877.43925432113
2024-10-29,6689,71952.17977382481
2024-10-29,6429,69388.71142324588
2024-10-29,7000,75236.811665296
2024-10-29,7060,73226.22695742402
2024-10-29,6387,70251.21145526631
2024-10-29,6450,69434.02508904207
2024-10-29,6832,74545.817139061
2024-10-29,6245,70301.08162652259
2024-10-29,6909,71863.17039851302
2024-10-29,6734,64097.245018223344
2024-10-29,6523,71082.01439970393
2024-10-29,6436,71825.85777830255
2024-10-29,6919,71036.75073276692
2024-10-29,6298,61095.67825569493
2024-10-29,7006,68835.14125211127
2024-10-29,6857,68259.57678691947
2024-10-29,7072,61878.80117408723
2024-10-29,6434,73329.76480841136
2024-10-29,7231,69466.86499456562
2024-10-29,7018,57525.52675826719
2024-10-29,6872,60989.47518165649
2024-10-29,6730,57565.959241827986
2024-10-29,6389,71104.81642315819
2024-10-29,7269,71923.17782280498
