id,files_2024,total_files_2024,proportion_2024,retained_2024,files_2026,total_files_2026,proportion_2026,retained_2026,present_2024,present_2026,classification
7188,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7189,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7190,29,29,1,TRUE,72,80,0.9,TRUE,TRUE,TRUE,Retained in both
7193,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7195,29,29,1,TRUE,71,80,0.8875,TRUE,TRUE,TRUE,Retained in both
7196,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7197,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7198,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7199,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7200,29,29,1,TRUE,66,80,0.825,TRUE,TRUE,TRUE,Retained in both
7201,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7202,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7205,29,29,1,TRUE,79,80,0.9875,TRUE,TRUE,TRUE,Retained in both
7207,29,29,1,TRUE,71,80,0.8875,TRUE,TRUE,TRUE,Retained in both
7208,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7209,29,29,1,TRUE,76,80,0.95,TRUE,TRUE,TRUE,Retained in both
7210,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7211,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7213,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7216,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7220,29,29,1,TRUE,75,80,0.9375,TRUE,TRUE,TRUE,Retained in both
7221,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7222,29,29,1,TRUE,79,80,0.9875,TRUE,TRUE,TRUE,Retained in both
7223,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7224,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7225,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7226,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7227,29,29,1,TRUE,79,80,0.9875,TRUE,TRUE,TRUE,Retained in both
7231,29,29,1,TRUE,77,80,0.9625,TRUE,TRUE,TRUE,Retained in both
7234,29,29,1,TRUE,72,80,0.9,TRUE,TRUE,TRUE,Retained in both
7236,29,29,1,TRUE,76,80,0.95,TRUE,TRUE,TRUE,Retained in both
7238,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7239,29,29,1,TRUE,77,80,0.9625,TRUE,TRUE,TRUE,Retained in both
7240,29,29,1,TRUE,75,80,0.9375,TRUE,TRUE,TRUE,Retained in both
7242,29,29,1,TRUE,72,80,0.9,TRUE,TRUE,TRUE,Retained in both
7244,29,29,1,TRUE,76,80,0.95,TRUE,TRUE,TRUE,Retained in both
7245,29,29,1,TRUE,75,80,0.9375,TRUE,TRUE,TRUE,Retained in both
7249,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7250,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7253,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7256,29,29,1,TRUE,79,80,0.9875,TRUE,TRUE,TRUE,Retained in both
7258,29,29,1,TRUE,72,80,0.9,TRUE,TRUE,TRUE,Retained in both
7261,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7265,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7267,29,29,1,TRUE,72,80,0.9,TRUE,TRUE,TRUE,Retained in both
7269,29,29,1,TRUE,72,80,0.9,TRUE,TRUE,TRUE,Retained in both
7271,29,29,1,TRUE,76,80,0.95,TRUE,TRUE,TRUE,Retained in both
7272,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7274,29,29,1,TRUE,76,80,0.95,TRUE,TRUE,TRUE,Retained in both
7275,29,29,1,TRUE,79,80,0.9875,TRUE,TRUE,TRUE,Retained in both
7278,29,29,1,TRUE,73,80,0.9125,TRUE,TRUE,TRUE,Retained in both
7280,29,29,1,TRUE,72,80,0.9,TRUE,TRUE,TRUE,Retained in both
7282,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7283,29,29,1,TRUE,75,80,0.9375,TRUE,TRUE,TRUE,Retained in both
7287,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7292,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7293,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
7295,29,29,1,TRUE,80,80,1,TRUE,TRUE,TRUE,Retained in both
